
Position: 1/1 (rnbq1rk1/ppp1ppb1/5npp/3p4/3P4/1QPBPN2/PP3PPP/RNB1K2R b KQ - 1 8)
LMR,4,1,3,2,3,-1276,0,1,0,0,0,-269,-268,-269,-75,-262,-303,1,5
LMR,4,1,3,2,4,-1276,0,1,0,0,0,-269,-268,-269,-75,-268,-268,2,5
LMR,3,1,2,3,3,-1276,0,1,0,0,0,256,257,164,186,274,271,1,1
LMR,3,1,2,3,2,-4251,0,0,0,0,0,257,258,167,185,260,259,4,10
LMR,4,1,3,4,2,676,0,1,1,0,0,-258,-257,-258,-249,-58,-181,1,1
LMR,4,1,3,3,5,-4175,0,1,0,0,0,274,275,260,323,279,265,2,6
LMR,5,1,4,4,15,-1276,0,1,0,0,0,-254,-253,-262,-235,-237,-239,2,9
LMR,5,1,4,5,2,10130,0,1,0,0,0,-254,-253,-264,-10,-187,-240,1,14
LMR,5,3,4,4,4,-8346,0,0,0,0,1,239,240,226,204,240,227,18,11
LMR,4,1,3,2,11,-5474,0,1,0,0,0,-229,-228,-229,-212,-222,-230,6,10
LMR,6,1,5,5,2,13573,0,1,0,0,0,238,239,219,362,265,266,2,15
LMR,5,1,4,4,2,3446,0,1,0,0,0,238,239,208,253,251,251,3,7
LMR,3,1,2,2,8,-4364,0,1,0,0,1,-242,-241,-252,-241,-240,-240,6,6
LMR,8,6,7,7,2,11354,0,0,0,0,0,-251,-250,-257,-271,-247,-249,14,26
LMR,5,1,4,4,10,-4005,0,0,1,0,0,-254,-253,-264,-326,-252,-252,3,6
LMR,5,1,4,5,4,1013,0,1,0,0,0,253,254,243,270,326,252,4,17
LMR,5,2,4,4,2,615,0,1,1,0,1,-236,-235,-236,-235,-219,-222,2,3
LMR,5,1,4,4,4,-12513,0,1,0,0,0,-236,-235,-245,-158,-227,-226,2,3
LMR,3,1,2,2,3,3857,0,1,0,0,0,234,235,221,340,269,263,2,3
LMR,3,1,2,2,3,-6642,0,1,0,0,0,-231,-230,-231,-212,-222,-222,1,1
LMR,6,1,5,4,17,-11321,0,1,0,0,0,-231,-230,-231,-177,-230,-230,3,10
LMR,6,1,5,5,2,-4189,0,1,0,0,0,-231,-230,-242,-152,-221,-227,2,7
LMR,5,1,4,3,7,-8027,0,1,0,0,0,-231,-230,-231,-152,-225,-221,4,6
LMR,4,1,3,2,2,-7440,0,1,0,0,0,-231,-230,-232,-184,-230,-230,12,8
LMR,9,5,8,8,2,-554,0,1,1,0,1,-231,-230,-235,-226,-227,-233,8,31
LMR,4,1,3,4,2,-12109,0,1,0,0,0,-242,-241,-503,-195,-231,-242,2,14
LMR,4,1,3,2,3,14316,0,1,0,0,0,241,242,241,274,242,242,3,5
LMR,5,1,4,4,3,5273,0,1,0,0,0,241,242,241,326,257,242,1,10
LMR,3,1,2,2,2,-6275,0,1,0,0,0,247,248,231,262,272,296,1,3
LMR,8,1,7,8,8,-12182,0,1,0,0,0,247,248,238,321,309,251,1,22
LMR,3,1,2,2,2,15464,0,1,0,0,0,253,254,205,179,255,254,3,4
LMR,4,1,3,3,13,-3486,0,0,0,0,0,-254,-253,-254,-184,-233,-254,2,9
LMR,4,1,3,4,2,25115,0,1,0,0,0,233,234,224,349,305,263,1,4
LMR,4,1,3,3,2,11484,0,1,0,0,0,247,248,234,317,248,262,4,9
LMR,3,1,2,3,2,14763,0,1,0,0,0,260,261,239,299,307,294,0,6
LMR,4,1,3,3,2,-7822,0,1,0,0,0,-239,-238,-267,-237,-226,-228,5,6
LMR,5,1,4,4,3,9596,0,1,0,0,0,257,258,254,325,288,283,2,14
LMR,8,1,7,8,10,-12736,0,1,0,0,1,257,258,257,230,334,258,1,24
LMR,5,1,4,4,10,-11705,0,0,0,0,0,-258,-257,-258,-215,-236,-240,2,8
LMR,4,1,3,4,2,-284,0,1,0,0,0,257,258,240,265,294,284,1,3
LMR,8,1,7,7,2,3758,0,1,0,0,0,257,258,242,276,261,265,1,29
LMR,3,1,2,3,2,5864,0,1,0,0,0,257,258,229,286,311,286,1,2
LMR,5,1,4,4,17,-10906,0,1,0,0,0,257,258,256,290,270,279,1,9
LMR,3,1,2,2,2,9073,0,1,0,0,0,259,260,241,298,294,294,0,0
LMR,4,1,3,4,2,30461,0,1,0,0,0,233,234,225,353,306,293,2,4
LMR,8,3,7,6,2,19789,0,1,0,0,0,257,258,257,415,258,283,7,12
LMR,4,2,3,4,2,5946,0,0,0,0,0,-271,-270,-326,-272,-249,-257,2,8
LMR,5,1,4,4,5,327,0,1,0,0,0,270,271,259,271,280,278,1,3
LMR,3,1,2,3,2,11343,0,0,0,0,0,-271,-270,-326,-350,-254,-256,2,4
LMR,4,1,3,3,2,23498,0,1,0,0,0,270,271,259,331,277,271,2,5
LMR,7,1,6,6,4,-9505,0,1,0,0,1,270,271,257,335,271,273,3,15
LMR,3,1,2,2,2,7467,0,0,0,0,0,-271,-270,-316,-286,-270,-270,6,4
LMR,4,1,3,2,2,19815,0,1,0,0,0,270,271,270,319,271,271,5,3
LMR,4,2,3,4,2,35398,0,1,0,0,0,232,233,223,345,304,292,1,2
LMR,4,1,3,2,2,-10922,0,0,0,0,0,-275,-274,-278,-266,-273,-278,2,6
LMR,5,1,4,4,2,-583,0,1,0,0,0,274,275,265,322,299,295,1,8
LMR,3,1,2,3,2,-495,0,1,0,0,0,287,288,272,562,1298,357,0,1
LMR,7,3,6,5,2,18090,0,1,0,0,0,274,275,269,329,275,275,7,6
LMR,4,1,3,2,2,7434,0,1,0,0,0,274,275,272,296,277,275,2,3
LMR,5,1,4,5,6,-3485,0,0,1,0,0,-275,-274,-275,-331,45,-268,2,2
LMR,8,1,7,8,5,3677,0,1,0,0,0,274,275,274,472,476,342,1,6
LMR,4,1,3,3,2,-1099,0,1,0,0,0,274,275,274,345,282,273,1,4
LMR,4,1,3,2,3,-2964,0,1,0,0,0,274,275,274,345,279,275,1,7
LMR,6,1,5,6,2,-10597,0,1,0,0,0,274,275,261,288,365,334,4,7
LMR,5,1,4,5,2,-11355,0,1,0,0,0,274,275,263,321,441,358,1,4
LMR,3,1,2,2,3,-602,0,1,0,0,0,264,265,260,339,272,265,1,2
LMR,3,1,2,3,2,-6936,0,0,0,0,0,-265,-264,-319,-244,-255,-254,6,10
LMR,3,1,2,2,2,-9766,0,1,0,0,0,254,255,244,460,270,255,2,5
