
Position: 1/1 (rn1qk2r/1p3pp1/p1pp1n1p/2b1p3/4P1b1/2PP1NP1/PP1N1PBP/R1BQ1RK1 w kq - 0 9)
LMR,4,1,3,3,17,-3836,0,1,0,0,0,244,245,244,297,265,245,2,10
LMR,4,1,3,3,16,-9404,0,1,0,0,0,293,294,293,347,301,275,2,4
LMR,5,1,4,4,2,6576,0,1,0,0,0,-273,-272,-287,-114,-252,-252,1,4
LMR,4,1,3,4,2,8758,0,1,0,0,0,-273,-272,-273,-106,-211,-248,2,9
LMR,4,1,3,3,2,9299,0,1,0,0,0,-273,-272,-280,-201,-259,-272,7,12
LMR,4,1,3,3,3,-878,0,1,0,0,0,-273,-272,-273,-62,-237,-271,2,13
LMR,4,1,3,2,2,3849,0,1,0,0,0,-273,-272,-273,-85,-267,-267,1,1
LMR,4,2,3,3,2,12919,0,0,0,0,0,260,261,219,173,261,261,8,15
LMR,5,1,4,4,31,-316,0,1,1,0,0,-261,-260,-261,-197,-229,-252,2,7
LMR,5,1,4,4,2,-1387,0,1,1,0,0,274,275,263,314,286,286,2,5
LMR,4,1,3,3,2,2775,0,1,0,0,0,274,275,246,283,299,302,5,10
LMR,5,1,4,3,2,4670,0,1,0,0,0,343,344,339,383,344,370,3,4
LMR,7,1,6,6,9,-11804,0,0,0,0,0,-359,-358,-383,-377,-342,-358,7,23
LMR,5,1,4,4,2,2075,0,1,0,0,0,-330,-329,-335,-287,-321,-319,4,5
LMR,3,1,2,3,2,7403,0,1,0,0,0,-222,-221,-258,-91,-170,-179,1,3
LMR,3,1,2,2,2,2436,0,1,0,0,1,-335,-334,-348,-235,-316,-315,8,6
LMR,7,3,6,6,3,5447,0,1,0,0,1,-310,-309,-310,-235,-301,-294,10,16
LMR,3,1,2,3,2,11598,0,1,0,0,0,-222,-221,-258,-90,-169,-178,1,3
LMR,3,1,2,3,2,11154,0,1,0,0,0,-262,-261,-278,-140,-215,-251,2,8
LMR,5,1,4,4,8,-8234,0,1,0,0,0,-283,-282,-292,-232,-270,-270,2,14
LMR,6,2,5,5,7,-6048,0,0,0,0,1,282,283,272,264,304,284,1,14
LMR,6,1,5,6,16,297,0,0,1,0,0,-309,-308,-329,-400,-266,-273,5,5
LMR,7,1,6,7,2,7749,0,1,1,0,0,308,309,278,386,841,344,1,1
LMR,8,6,7,7,2,4446,0,0,1,0,0,-309,-308,-335,-320,-299,-300,16,36
LMR,3,1,2,2,2,846,0,1,0,0,0,-218,-217,-218,-239,-204,-206,2,3
LMR,3,1,2,2,2,4544,0,1,0,0,0,-251,-250,-251,-118,-222,-227,2,3
LMR,3,1,2,3,2,6814,0,1,0,0,0,-290,-289,-405,-79,-267,-289,2,5
LMR,4,1,3,4,2,12031,0,1,0,0,0,-282,-281,-282,-49,-211,-187,1,2
LMR,6,1,5,6,2,-3028,0,1,0,0,0,-247,-246,-281,-275,-35,-195,1,14
LMR,3,1,2,2,3,-8912,0,1,0,0,0,-290,-289,-290,-281,-270,-273,2,2
LMR,5,1,4,4,2,16212,0,1,0,0,0,-290,-289,-308,-179,-285,-289,3,21
LMR,5,1,4,5,3,3375,0,1,0,0,0,-290,-289,-290,-181,-235,-257,4,16
LMR,3,1,2,3,2,8430,0,1,0,0,0,-285,-284,-327,-101,-264,-285,2,7
LMR,9,2,8,7,3,-11742,0,0,0,0,0,289,290,289,232,292,292,12,9
LMR,4,1,3,3,2,2938,0,1,0,0,0,-290,-289,-297,-206,-289,-247,4,6
