
Position: 1/1 (rn1qk2r/1p3ppp/p1pbpn2/3p1b2/3P4/P1N1PN2/1PP1BPPP/R1BQR1K1 b kq - 1 8)
LMR,5,1,4,4,3,-1276,0,1,0,0,0,-231,-230,-239,-138,-226,-245,3,12
LMR,3,1,2,2,10,-1276,0,1,0,0,0,-231,-230,-238,-210,-230,-230,5,8
LMR,5,1,4,4,12,-1300,0,1,0,0,0,-231,-230,-231,-138,-221,-230,4,43
LMR,3,1,2,3,2,3018,0,1,0,0,0,-231,-230,-326,-121,-230,-184,3,7
LMR,4,1,3,2,2,1787,0,0,0,0,0,207,208,207,201,210,210,3,4
LMR,5,1,4,3,2,15182,0,1,0,0,0,-208,-207,-209,-140,-207,-177,4,6
LMR,3,1,2,2,2,4250,0,0,0,0,0,136,137,121,159,149,147,1,2
LMR,4,1,3,3,2,14687,0,1,0,0,0,-137,-136,-144,-105,-136,-118,3,6
LMR,3,1,2,2,11,-3548,0,0,0,0,0,117,118,117,130,156,133,4,6
LMR,4,1,3,3,2,-1562,0,1,0,0,1,-193,-192,-193,-160,-178,-188,2,8
LMR,4,1,3,3,7,-1923,0,1,0,0,0,-180,-179,-192,-192,-165,-155,3,9
LMR,5,1,4,4,11,-7761,0,0,0,0,0,179,180,168,123,192,159,6,18
LMR,5,1,4,5,2,-2558,0,1,0,0,0,-180,-179,-288,-97,-158,-168,8,46
LMR,4,1,3,3,18,-6774,0,1,0,0,0,-167,-166,-167,-117,-144,-152,1,6
LMR,3,1,2,3,2,4584,0,1,1,0,0,-150,-149,-231,-27,-105,-115,2,6
LMR,5,1,4,4,2,-2217,0,1,0,0,0,107,108,92,203,138,107,1,114
LMR,5,1,4,4,3,-6409,0,1,0,0,0,107,108,107,203,119,124,3,10
LMR,5,1,4,4,3,-412,0,1,0,0,0,-121,-120,-138,-87,-120,-120,26,10
LMR,4,1,3,2,2,11380,0,1,0,0,0,-121,-120,-121,-69,-120,-120,26,6
LMR,4,1,3,3,12,-9255,0,0,0,0,0,120,121,110,134,121,121,2,9
LMR,4,1,3,3,3,13970,0,1,0,0,0,155,156,151,226,168,155,1,13
LMR,5,1,4,4,5,-275,0,1,0,0,0,157,158,157,291,174,158,7,21
LMR,5,1,4,4,6,-7810,0,1,0,0,0,163,164,141,155,165,164,43,24
LMR,5,1,4,4,2,9090,0,1,0,0,0,163,164,148,289,164,164,9,11
LMR,5,2,4,3,3,-2085,0,1,0,0,1,179,180,177,247,180,179,4,6
LMR,5,1,4,4,4,2653,0,1,0,0,1,179,180,179,247,194,198,1,10
LMR,4,1,3,2,4,2057,0,1,0,0,1,191,192,191,228,192,192,6,5
LMR,3,1,2,2,7,-3475,0,1,0,0,0,179,180,171,293,201,222,5,4
LMR,5,1,4,4,5,-6066,0,1,0,0,0,197,198,184,259,223,236,3,7
LMR,6,1,5,5,3,-5306,0,1,0,0,0,197,198,180,425,229,229,1,12
LMR,5,1,4,4,5,-7260,0,1,0,0,0,197,198,194,236,219,198,2,8
LMR,6,1,5,4,2,6104,0,1,0,0,0,197,198,196,357,198,192,3,10
LMR,6,1,5,5,3,1886,0,1,0,0,0,197,198,196,357,204,203,1,14
LMR,6,1,5,4,2,3865,0,1,0,0,0,197,198,197,348,198,198,3,18
LMR,7,2,6,7,3,2253,0,1,0,0,1,197,198,197,344,257,198,7,25
LMR,4,1,3,2,3,-3422,0,1,0,0,0,205,206,205,258,206,206,4,4
LMR,3,1,2,2,2,13978,0,1,0,0,0,191,192,182,340,195,234,1,6
LMR,5,1,4,4,2,21637,0,1,0,0,0,228,229,222,293,243,254,3,8
LMR,5,1,4,5,2,15588,0,1,0,0,0,228,229,227,343,434,229,1,16
LMR,9,1,8,8,7,-11740,0,0,0,0,0,-228,-227,-238,-356,-211,-219,2,23
LMR,8,3,7,8,6,2195,0,1,1,1,1,227,228,219,295,277,428,3,4
