
Position: 1/1 (rn2kbnr/pp2pppp/8/3pPq2/2pP4/2N2N2/PPP2PPP/R1BQK2R b KQkq - 1 7)
LMR,3,1,2,3,8,-1571,0,0,0,0,0,-262,-261,-262,-265,-203,-213,2,4
LMR,4,1,3,3,11,-1276,0,1,0,0,0,261,262,249,266,262,225,5,15
LMR,4,1,3,4,14,-1276,0,1,0,0,0,261,262,249,266,343,573,2,2
LMR,4,1,3,4,2,676,0,1,1,1,0,-378,-377,-466,-932,-128,-172,7,7
LMR,3,1,2,3,2,-2411,0,0,0,0,0,-388,-387,-410,-413,-287,-343,1,5
LMR,6,1,5,5,11,-8446,0,1,0,0,0,-229,-228,-230,-113,-209,-226,3,16
LMR,4,1,3,3,8,-6844,0,1,0,0,0,246,247,246,235,255,254,2,5
LMR,6,1,5,6,3,-236,0,1,0,0,0,246,247,199,440,356,261,1,2
LMR,4,1,3,3,2,676,0,1,1,0,0,-242,-241,-260,-191,-233,-241,1,4
LMR,7,1,6,7,2,-545,0,1,0,0,0,256,257,60,610,309,265,1,10
LMR,5,1,4,5,5,-1173,0,1,0,0,0,256,257,218,407,307,224,1,9
LMR,5,1,4,3,17,-10321,0,1,0,0,0,256,257,256,407,257,257,5,8
LMR,8,1,7,7,5,-4751,0,1,0,0,0,256,257,247,501,261,257,5,61
LMR,7,1,6,5,6,-6649,0,1,0,0,0,256,257,252,77,257,257,11,15
LMR,8,1,7,8,5,-1057,0,1,0,0,0,256,257,215,714,760,398,0,3
LMR,4,1,3,3,2,-4429,0,1,0,0,0,-244,-243,-256,-245,-228,-230,2,6
LMR,5,1,4,5,2,-6776,0,1,0,0,0,246,247,200,447,339,329,2,2
LMR,5,1,4,4,2,12448,0,1,0,0,0,446,447,445,556,468,458,5,11
LMR,5,1,4,4,2,10337,0,1,0,0,0,269,270,250,333,270,270,9,12
LMR,3,1,2,3,2,13369,0,1,0,0,0,256,257,210,301,296,283,2,4
LMR,5,1,4,4,3,6623,0,1,0,0,0,443,444,440,491,461,443,2,8
LMR,5,1,4,4,4,-192,0,1,0,0,0,443,444,443,491,456,443,2,8
LMR,3,1,2,3,3,242,0,1,0,0,0,286,287,263,258,402,351,1,2
LMR,3,1,2,3,2,-2402,0,0,0,0,0,-287,-286,-362,-377,-258,-335,3,6
LMR,5,1,4,4,12,-10495,0,1,0,0,0,286,287,286,283,336,334,1,7
LMR,4,1,3,4,2,-3168,0,1,0,0,0,286,287,285,317,354,287,1,0
LMR,4,1,3,4,3,4565,0,1,0,0,0,-271,-270,-310,-227,-209,-220,2,4
LMR,7,4,6,7,3,6637,0,0,0,0,0,270,271,125,204,271,271,12,13
LMR,5,3,4,4,3,2091,0,1,0,0,1,248,249,218,276,249,249,6,5
LMR,7,1,6,5,27,-12769,0,1,0,0,0,309,310,309,398,311,328,3,11
LMR,7,1,6,5,2,10479,0,1,0,0,0,309,310,308,289,310,310,2,14
LMR,4,1,3,4,4,-1304,0,1,0,0,0,255,256,60,586,335,321,1,1
LMR,3,1,2,2,10,-3643,0,1,0,0,0,327,328,294,454,345,366,1,1
LMR,6,1,5,6,2,10758,0,1,0,0,0,309,310,278,356,336,369,1,15
LMR,5,1,4,4,7,-4804,0,1,0,0,0,275,276,274,350,294,294,4,6
LMR,4,1,3,2,4,702,0,1,0,0,0,309,310,309,387,310,310,2,3
LMR,6,1,5,5,2,18828,0,1,0,0,0,309,310,282,446,310,310,11,11
LMR,5,1,4,5,2,21134,0,1,0,0,0,309,310,224,453,328,327,6,12
LMR,5,3,4,5,2,5391,0,0,1,0,0,-310,-309,-360,-482,-287,-287,1,7
LMR,6,1,5,6,4,7461,0,1,0,0,0,309,310,290,573,440,417,1,7
LMR,6,1,5,5,15,-11329,0,1,0,0,1,309,310,295,453,316,250,1,12
LMR,10,3,9,8,5,-3253,0,1,0,0,1,309,310,309,453,310,335,9,22
LMR,4,1,3,4,2,12913,0,1,0,0,0,283,284,268,296,330,306,1,9
LMR,5,1,4,5,3,-6902,0,0,0,0,0,-341,-340,-1437,-267,-243,-340,1,11
LMR,8,1,7,8,15,-11080,0,1,0,0,0,340,341,340,322,473,386,1,15
LMR,9,5,8,9,3,-7717,0,0,0,0,0,-341,-340,-998,-329,-322,-381,12,45
LMR,9,2,8,8,10,-13398,0,0,0,0,0,-341,-340,-359,-329,-340,-340,4,11
LMR,5,1,4,5,2,-1276,0,1,0,0,0,340,341,340,468,397,397,1,3
LMR,8,5,7,7,2,20366,0,1,0,0,1,340,341,340,321,386,387,6,14
