
Position: 1/1 (r3kbnr/pppqnppp/3p4/1P2p3/2P1P3/3P1N1P/1P3PP1/RNBQK2R b KQkq - 0 8)
LMR,3,1,2,3,7,-1276,0,1,0,0,0,310,311,294,390,422,402,1,3,-1338,0,0
LMR,3,1,2,2,2,5178,0,1,0,0,0,310,311,310,454,324,336,1,3,-1338,0,0
LMR,4,1,3,4,2,12866,0,1,0,0,0,331,332,331,437,448,391,2,9,-1338,0,0
LMR,4,1,3,4,2,14501,0,1,0,0,0,345,346,340,483,447,346,1,3,5212,0,0
LMR,4,1,3,3,8,-1276,0,1,0,0,0,364,365,364,428,393,375,1,3,-1338,0,0
LMR,6,2,5,4,12,-1276,0,1,0,0,1,389,390,389,422,390,376,2,9,-1338,0,0
LMR,4,1,3,3,2,4206,0,1,0,0,1,354,355,339,409,355,347,1,9,2627,0,0
LMR,4,1,3,3,17,-8716,0,1,0,0,0,-327,-326,-350,-282,-312,-367,1,3,-1338,0,0
LMR,5,1,4,5,2,-4553,0,1,0,0,0,-327,-326,-429,-227,-314,-346,3,16,-1338,0,0
LMR,5,1,4,3,9,-10737,0,1,0,0,0,-327,-326,-327,-227,-326,-326,4,8,-1338,0,0
LMR,5,1,4,3,13,-12342,0,1,0,0,0,-343,-342,-343,-328,-341,-322,1,3,-1338,0,0
LMR,7,4,6,6,3,-2894,0,0,0,0,1,-376,-375,-376,-380,-353,-347,5,9,-992,0,0
LMR,3,1,2,3,2,10152,0,1,0,0,0,439,440,385,560,487,451,2,5,6228,0,1
LMR,6,1,5,6,11,-2361,0,1,1,0,0,370,371,368,452,485,465,1,2,0,0,0
LMR,10,4,9,9,12,-14500,0,0,0,0,1,-392,-391,-401,-395,-391,-391,18,31,-1567,0,0
LMR,3,1,2,2,3,-1276,0,1,0,0,0,391,392,385,402,426,420,3,3,-1338,0,0
LMR,9,4,8,8,3,-9614,0,0,0,0,1,-392,-391,-410,-392,-365,-365,4,8,1596,0,0
LMR,11,2,10,9,30,-13086,0,1,0,0,1,391,392,391,389,392,367,3,38,-2961,0,0
LMR,3,1,2,2,3,-1276,0,1,0,0,0,391,392,391,534,426,420,3,3,-1338,0,0
LMR,3,1,2,2,6,-5980,0,1,0,0,0,382,383,367,509,411,383,2,4,-1521,0,1
LMR,5,1,4,5,2,-2361,0,1,1,0,0,391,392,309,480,392,408,4,11,0,0,0
LMR,3,1,2,2,2,9350,0,1,0,0,0,421,422,404,514,423,422,2,4,-1410,0,1
LMR,3,1,2,3,2,8162,0,1,0,0,0,374,375,292,500,375,380,3,7,-1338,0,1
LMR,4,1,3,2,3,-4319,0,1,0,0,0,361,362,361,482,362,362,4,3,-1338,0,1
LMR,6,1,5,5,2,-5119,0,1,0,0,0,419,420,369,442,420,432,3,9,-1338,0,0
LMR,7,4,6,7,2,676,0,0,1,1,0,-420,-419,-496,-634,-363,-399,7,3,0,0,0
LMR,10,4,9,9,2,12046,0,1,1,0,0,419,420,401,511,436,436,5,10,0,0,0
LMR,5,2,4,4,2,676,0,0,1,0,0,-420,-419,-465,-773,-419,-419,2,5,0,0,0
LMR,5,1,4,5,2,6705,0,1,1,0,0,419,420,419,379,475,419,1,9,0,0,0
LMR,5,1,4,4,3,-4155,0,1,0,0,0,419,420,419,401,449,456,5,9,-1338,0,0
LMR,12,4,11,10,18,-16800,0,0,0,0,1,-420,-419,-420,-452,-419,-438,24,20,-1338,0,0
LMR,4,1,3,4,2,3807,0,1,0,0,0,398,399,356,526,423,399,1,9,-1338,0,1
LMR,8,3,7,7,2,21389,0,1,0,0,0,419,420,397,436,420,420,5,18,-1338,0,0
LMR,3,1,2,3,2,9289,0,1,0,0,1,-397,-396,-491,-335,-383,-425,2,3,79,0,1
LMR,4,1,3,4,13,-1269,0,0,0,0,0,392,393,360,369,519,466,4,5,-1338,0,0
LMR,5,1,4,4,7,-7898,0,1,0,0,0,-393,-392,-422,-349,-392,-451,6,26,-3081,0,0
LMR,5,1,4,5,10,-5937,0,1,1,0,0,-393,-392,-422,-349,-327,-340,8,20,0,0,0
LMR,7,1,6,7,2,-1210,0,0,0,0,0,-420,-419,-497,-452,-419,-419,4,28,512,0,0
LMR,8,2,7,7,2,11688,0,1,0,0,0,419,420,395,483,420,419,5,36,-1343,0,0
LMR,8,1,7,6,3,-9290,0,1,0,0,0,419,420,419,483,420,417,4,11,-1338,0,0
LMR,8,1,7,6,19,-12707,0,1,0,0,0,419,420,419,483,420,411,3,15,-1338,0,0
LMR,5,1,4,4,6,-3978,0,1,0,0,0,419,420,415,432,443,439,4,9,-1338,0,0
LMR,8,1,7,6,20,-12855,0,1,0,0,0,419,420,419,483,425,435,2,33,-1338,0,0
LMR,5,1,4,4,4,-5167,0,1,0,0,0,419,420,417,440,451,435,2,22,-2890,0,0
LMR,8,1,7,7,14,-15629,0,0,0,0,0,-420,-419,-420,-395,-391,-419,2,20,-1338,0,0
LMR,10,6,9,9,6,-5081,0,0,0,0,1,-420,-419,-428,-396,-419,-419,61,23,6025,0,0
LMR,6,1,5,5,2,20353,0,1,0,0,0,-393,-392,-413,-285,-392,-392,6,18,-2742,0,0
LMR,5,1,4,5,2,16677,0,1,0,0,0,-393,-392,-492,-373,-367,-367,2,7,-1338,0,0
LMR,7,1,6,5,3,3642,0,1,0,0,0,-393,-392,-393,-321,-392,-389,1,13,1134,0,0
LMR,4,1,3,4,2,12558,0,1,0,0,0,-430,-429,-438,-369,-362,-429,1,6,-1338,0,0
LMR,5,1,4,5,6,-12842,0,1,0,0,0,-430,-429,-502,-367,-403,-429,2,17,-1338,0,1
LMR,3,1,2,2,4,-2848,0,0,0,0,0,392,393,364,329,395,324,3,9,-1338,0,0
LMR,3,1,2,3,2,-4397,0,1,0,0,0,-393,-392,-480,-337,-387,-364,2,22,-1338,0,0
LMR,5,1,4,4,2,-4397,0,1,0,0,0,-393,-392,-412,-274,-364,-378,1,36,-1338,0,0
LMR,8,1,7,7,2,-3128,0,1,0,0,0,-393,-392,-393,-192,-341,-380,4,50,-1338,0,0
LMR,3,1,2,3,2,5576,0,0,0,0,0,392,393,391,366,450,440,5,8,-1338,0,0
LMR,5,1,4,3,2,2585,0,1,0,0,0,-393,-392,-393,-248,-391,-428,5,16,-1338,0,0
LMR,3,1,2,2,3,-640,0,0,0,0,0,392,393,387,387,414,409,4,5,-1338,0,0
LMR,3,1,2,3,2,2729,0,1,0,0,0,-393,-392,-535,-287,-388,-405,5,15,-1338,0,0
LMR,5,1,4,4,4,-14806,0,1,0,0,0,-393,-392,-393,-248,-346,-398,1,37,-1338,0,0
LMR,5,1,4,3,21,-13607,0,1,0,0,0,-393,-392,-393,-248,-388,-388,4,4,-1338,0,0
LMR,7,1,6,7,2,1572,0,1,1,0,0,-393,-392,-393,-248,-329,-388,1,100,0,0,0
LMR,4,1,3,4,4,-4163,0,1,0,0,0,-393,-392,-532,-323,-392,-373,10,17,-1338,0,0
LMR,5,1,4,3,2,21340,0,1,0,0,0,-393,-392,-393,-287,-392,-349,4,6,-1338,0,0
LMR,7,1,6,6,5,-3763,0,0,1,0,0,392,393,382,512,419,391,1,16,0,0,0
LMR,5,1,4,3,3,14010,0,1,0,0,0,-393,-392,-393,-290,-392,-392,2,5,-1338,0,0
LMR,5,1,4,3,4,6098,0,1,0,0,0,-355,-354,-359,-294,-354,-354,19,11,-808,0,0
LMR,5,1,4,4,21,-10926,0,1,0,0,0,-355,-354,-355,-357,-341,-341,2,13,-1338,0,0
LMR,5,3,4,5,2,7509,0,0,0,0,0,354,355,280,268,357,343,15,34,1635,0,0
LMR,6,1,5,5,15,-1905,0,1,0,0,0,-355,-354,-355,-277,-339,-343,3,59,-2742,0,0
