
Position: 1/1 (rnbq1rk1/ppp2ppp/3p1n2/3Pp3/4P3/P1N4P/1PP2PP1/R1BQKB1R b KQ - 0 8)
LMR,5,1,4,3,18,-1276,0,1,0,0,0,290,291,287,316,291,276,6,9,-1338,0,0
LMR,5,1,4,4,29,-1006,0,1,1,0,0,290,291,287,316,334,334,3,6,0,0,0
LMR,3,1,2,3,2,8111,0,1,0,0,0,356,357,351,359,473,438,1,2,-1338,0,0
LMR,5,3,4,4,8,-10911,1,0,0,0,1,-353,-321,-374,-365,-325,-352,7,11,-1338,0,0
LMR,5,1,4,4,2,-1276,0,1,0,0,0,-322,-321,-322,-122,-294,-294,5,12,-1338,0,0
LMR,5,1,4,5,2,-11023,0,1,0,0,0,-322,-321,-484,-379,-238,-290,2,13,-1338,0,0
LMR,5,2,4,5,2,4507,0,0,0,0,0,321,322,276,237,379,295,4,17,-1338,0,0
LMR,5,1,4,5,30,-53,0,1,1,0,0,353,354,342,455,727,430,1,1,0,0,0
LMR,5,1,4,3,12,-7299,0,1,0,0,0,353,354,353,457,354,364,4,5,-1338,0,0
LMR,3,1,2,2,2,6510,0,0,0,0,0,-354,-353,-354,-395,-340,-353,3,12,-1338,0,0
LMR,5,1,4,3,3,-1479,0,1,0,0,0,353,354,353,402,354,353,6,21,2993,0,0
LMR,5,1,4,3,21,-9820,0,1,0,0,0,353,354,353,402,359,353,3,12,-1485,0,0
LMR,5,1,4,4,11,-1276,0,0,0,0,0,326,327,326,353,341,341,7,6,-1338,0,0
LMR,5,1,4,3,16,-922,0,1,1,0,0,353,354,353,345,360,364,5,5,0,0,0
LMR,5,1,4,3,3,-745,0,1,0,0,0,353,354,351,435,354,376,4,6,-1338,0,0
LMR,3,1,2,2,5,-1276,0,0,0,0,0,-358,-357,-373,-377,-357,-357,3,2,-1338,0,0
LMR,3,1,2,3,2,1334,0,1,0,0,0,357,358,-652,382,376,357,2,10,88,0,1
LMR,3,1,2,2,2,-2576,0,1,0,0,0,349,350,349,363,377,373,2,2,1041,0,1
LMR,3,1,2,3,5,-10392,0,1,0,0,1,393,394,329,281,481,481,2,2,-1338,1,1
LMR,6,2,5,5,4,-6902,0,0,0,0,0,-392,-391,-403,-401,-386,-386,4,8,-1338,0,0
LMR,6,1,5,6,4,-10108,0,1,0,0,0,391,392,345,345,401,386,3,21,-2720,0,0
LMR,7,4,6,7,2,-724,0,0,0,0,0,-392,-391,-551,-372,-345,-386,7,41,-1338,0,0
LMR,7,4,6,7,2,-3856,0,0,0,0,0,-392,-391,-654,-405,-391,-391,27,54,-1338,0,0
LMR,8,1,7,7,2,-2288,0,1,0,0,0,391,392,386,458,403,391,3,83,-660,1,0
LMR,8,1,7,7,5,-12492,0,1,0,0,0,391,392,391,458,399,487,1,5,-1338,1,0
LMR,5,1,4,4,4,-2201,0,1,0,0,0,391,392,355,482,392,392,7,4,-2056,0,0
LMR,3,1,2,2,2,14578,0,1,0,0,0,-298,-297,-310,-285,-291,-292,11,8,2784,0,1
LMR,5,1,4,5,2,18176,0,1,0,0,0,363,364,310,353,378,409,3,10,-2655,0,0
LMR,9,6,8,8,3,-11922,0,0,0,0,1,-364,-363,-396,-405,-350,-350,10,11,-1338,0,0
LMR,5,1,4,4,7,-1993,0,1,1,0,0,-311,-310,-318,-324,-282,-269,5,7,0,0,0
LMR,8,5,7,6,2,11305,0,1,0,0,1,339,340,339,378,345,340,20,34,-2087,0,0
LMR,5,1,4,5,7,-2434,0,1,1,0,0,339,340,339,465,468,364,2,6,0,0,0
LMR,3,1,2,2,2,6541,0,1,0,0,0,356,357,344,384,373,370,2,2,239,0,1
LMR,5,1,4,3,4,13690,0,1,0,0,0,354,355,354,339,355,355,14,8,-1176,0,0
LMR,5,1,4,5,3,-3912,0,1,0,0,0,354,355,347,385,407,360,8,14,2747,0,0
LMR,4,1,3,4,5,-1163,0,1,1,0,0,354,355,350,404,593,402,1,2,0,0,0
LMR,4,1,3,2,2,3777,0,1,0,0,0,354,355,354,379,355,355,7,18,-1338,0,0
LMR,5,3,4,4,4,19041,0,0,0,0,0,-355,-354,-388,-424,-352,-352,25,9,-2195,0,0
LMR,5,1,4,5,2,12371,0,1,0,0,0,354,355,329,515,412,352,1,44,2998,0,0
LMR,5,1,4,4,3,-8632,0,1,0,0,0,354,355,352,515,387,354,2,39,2680,0,0
LMR,5,1,4,4,6,-888,0,1,1,0,0,354,355,354,515,371,377,5,9,0,0,0
LMR,5,1,4,4,3,4291,0,1,0,0,0,354,355,354,489,370,355,7,14,-1338,0,0
LMR,3,1,2,2,2,12595,0,1,0,0,0,355,356,343,385,371,369,2,3,939,0,1
LMR,3,1,2,2,2,-2645,0,1,0,0,1,324,325,316,393,328,323,1,5,-1036,0,1
LMR,3,1,2,2,6,-1115,0,1,0,0,1,324,325,323,393,335,325,1,3,-787,0,1
LMR,5,1,4,4,2,5212,0,1,1,0,0,354,355,322,197,370,370,3,8,0,0,0
LMR,5,1,4,3,3,18573,0,1,0,0,0,374,375,374,387,375,375,9,4,-1338,0,0
LMR,3,1,2,3,3,8270,0,0,0,0,0,-375,-374,-1311,-403,-365,-366,1,6,2119,0,0
LMR,5,1,4,4,2,3928,0,1,0,0,0,374,375,368,425,376,387,2,16,5787,0,0
LMR,5,1,4,5,2,7957,0,1,0,0,0,374,375,308,408,375,380,16,21,-1338,0,0
LMR,4,1,3,3,2,5752,0,1,1,0,1,-329,-328,-329,-310,-283,-291,2,2,0,0,0
LMR,3,1,2,2,3,-3718,0,1,0,0,1,-345,-344,-352,-281,-342,-439,3,4,3247,0,1
LMR,3,1,2,2,6,-8685,0,0,0,0,0,292,293,275,286,294,294,2,2,204,0,0
LMR,4,1,3,2,4,2055,0,1,0,0,0,-293,-292,-293,-233,-287,-295,1,4,-645,0,0
LMR,3,1,2,3,2,-1841,0,1,0,0,0,-243,-242,-275,-193,-201,-244,2,12,-1338,0,0
LMR,3,1,2,2,3,-3756,0,1,0,0,0,-243,-242,-244,-193,-214,-246,3,10,-1338,0,0
