
Position: 1/1 (rnbqk1nr/pp3pbp/4p1p1/3pP3/3Q1P2/2NB1N2/PPP3PP/R1B1K2R b KQkq - 1 8)
LMR,3,1,2,3,3,1875,0,1,0,0,0,144,145,144,290,237,205,1,5,564,0,0
LMR,3,1,2,2,2,4307,0,1,0,0,0,150,151,150,264,165,138,1,5,-1338,0,0
LMR,3,1,2,2,9,-1276,0,1,0,0,0,150,151,150,264,180,175,2,3,-1338,0,0
LMR,3,1,2,3,2,-1276,0,1,0,0,0,156,157,142,213,230,217,2,6,-1338,0,0
LMR,3,1,2,2,2,5366,0,1,0,0,0,198,199,194,187,213,226,1,3,-1617,0,0
LMR,4,1,3,3,2,14005,0,1,0,0,0,235,236,235,313,269,236,2,11,4350,0,0
LMR,5,1,4,4,2,14599,0,1,0,0,0,301,302,285,278,312,307,2,6,6385,0,0
LMR,3,1,2,2,2,-1333,0,0,0,0,0,-319,-318,-339,-332,-304,-360,3,3,-1338,0,0
LMR,4,1,3,3,2,14113,0,1,0,0,0,318,319,318,522,337,319,2,9,-1338,0,0
LMR,3,1,2,3,6,-1276,0,1,0,0,0,328,329,294,371,354,347,1,3,-1338,0,1
LMR,3,1,2,2,2,7382,0,0,0,0,0,-336,-335,-348,-333,-332,-333,4,6,-2765,0,0
LMR,3,1,2,3,4,-1276,0,1,0,0,0,358,359,288,226,384,379,1,3,-1338,0,0
LMR,3,1,2,3,3,-6299,0,0,0,0,0,-359,-358,-359,-354,-252,-374,2,8,-1338,0,0
LMR,3,1,2,2,2,11617,0,1,0,0,0,358,359,340,378,370,368,1,3,709,0,0
LMR,4,2,3,3,2,1933,0,0,0,0,0,-390,-389,-399,-375,-389,-390,6,5,928,0,0
LMR,3,1,2,2,11,-3260,0,1,0,0,0,389,390,389,389,422,316,5,4,-1338,0,0
LMR,3,1,2,3,2,9051,0,0,0,0,0,-390,-389,-461,-519,-389,-389,6,26,839,0,0
LMR,3,1,2,3,2,9361,0,0,0,0,0,-390,-389,-685,-467,-361,-365,1,3,-1338,0,0
LMR,4,1,3,3,2,11100,0,1,0,0,0,389,390,389,555,427,371,1,7,-1617,0,0
LMR,3,1,2,3,2,2618,0,0,0,0,0,271,272,216,230,272,272,2,4,1096,0,0
LMR,4,1,3,4,3,22253,0,1,0,0,0,-272,-271,-272,-291,-201,-271,2,14,2624,0,0
LMR,6,1,5,5,5,-10253,0,0,0,0,0,-296,-295,-296,-292,-274,-278,2,15,-1338,0,0
LMR,7,1,6,6,17,-2731,0,1,1,0,1,295,296,295,286,315,295,1,42,0,0,0
LMR,3,1,2,3,6,-1276,0,0,0,0,0,272,273,249,258,317,307,3,4,-1338,0,0
LMR,4,1,3,3,3,676,0,0,1,0,0,-296,-295,-296,-278,-263,-269,1,1,0,0,0
LMR,7,1,6,7,10,-4490,0,0,1,0,0,-296,-295,-328,-406,-242,-251,1,2,0,0,0
LMR,7,1,6,7,2,14962,0,1,0,0,0,295,296,274,208,406,256,2,14,-1338,0,0
LMR,9,7,8,8,2,-5384,0,0,0,0,1,-296,-295,-340,-395,-294,-294,60,0,-1338,0,0
LMR,7,1,6,6,6,-1276,0,1,0,0,0,295,296,288,384,300,338,1,17,-1338,0,0
LMR,10,8,9,9,2,3195,0,0,1,0,1,-296,-295,-323,-634,-295,-295,63,23,0,0,0
LMR,5,1,4,3,2,14018,0,1,0,0,0,295,296,291,353,297,302,8,12,-1338,0,0
LMR,10,7,9,8,2,9675,0,1,0,0,1,295,296,295,390,300,301,27,55,3979,0,0
LMR,4,2,3,4,2,5915,0,0,1,0,0,-296,-295,-361,-557,-219,-232,2,5,0,0,0
LMR,5,1,4,5,2,18520,0,1,0,0,0,295,296,253,386,317,312,5,12,-1338,0,0
LMR,7,1,6,7,2,13896,0,1,0,0,0,295,296,244,430,314,309,2,29,3659,0,0
LMR,4,1,3,3,2,4593,0,1,0,0,0,-297,-296,-324,-301,-289,-291,3,6,-845,0,0
LMR,3,1,2,2,6,-3937,0,0,0,0,0,296,297,282,260,299,299,4,1,-1338,0,0
LMR,4,1,3,3,3,15752,0,1,0,0,0,-297,-296,-298,-241,-279,-274,2,7,388,0,0
LMR,5,1,4,4,13,-11661,0,1,0,0,0,-297,-296,-320,-326,-280,-280,6,9,-2397,0,0
LMR,6,2,5,6,2,-4397,0,0,0,0,0,296,297,135,125,326,282,12,25,-2742,0,0
LMR,7,1,6,6,10,-16862,0,1,0,0,0,-297,-296,-297,-179,-259,-289,2,47,-1338,0,0
LMR,5,1,4,5,2,4594,0,1,0,0,0,-297,-296,-450,-307,-268,-296,3,16,6774,0,0
